elapsed, window, total, successful, failed
5.000098, 5.000098, 47114, 44351, 2763
10.000056, 4.999958, 42661, 40669, 1992
15.000023, 4.999967, 42369, 40872, 1497
20.000059, 5.000036, 41138, 40030, 1108
25.000021, 4.999962, 42186, 41173, 1013
30.000026, 5.000005, 43159, 42209, 950
35.000037, 5.000011, 42371, 41577, 794
40.000049, 5.000012, 43170, 42366, 804
45.000083, 5.000034, 43023, 42196, 827
50.000026, 4.999943, 42801, 42047, 754
55.000015, 4.999989, 42652, 41934, 718
60.000021, 5.000006, 42249, 41558, 691
65.000125, 5.000104, 42477, 41843, 634
70.000039, 4.999914, 42349, 41823, 526
75.000017, 4.999978, 41701, 41204, 497
80.000026, 5.000009, 41391, 40893, 498
85.000007, 4.999981, 42914, 42445, 469
90.000064, 5.000057, 43000, 42471, 529
95.000038, 4.999974, 42596, 42165, 431
100.000033, 4.999995, 41824, 41398, 426
105.000159, 5.000126, 42239, 41830, 409
110.000032, 4.999873, 42669, 42294, 375
115.000281, 5.000249, 42268, 41915, 353
120.000056, 4.999775, 42135, 41755, 380
125.000048, 4.999992, 42126, 41792, 334
130.000034, 4.999986, 42065, 41718, 347
135.000015, 4.999981, 41705, 41355, 350
140.000016, 5.000001, 42299, 41974, 325
145.000026, 5.00001, 43109, 42781, 328
150.000073, 5.000047, 42986, 42607, 379
155.000013, 4.99994, 42870, 42515, 355
160.000009, 4.999996, 42536, 42224, 312
165.000054, 5.000045, 42189, 41896, 293
170.000042, 4.999988, 42449, 42183, 266
175.000072, 5.00003, 42241, 41965, 276
180.000066, 4.999994, 42172, 41837, 335
185.000051, 4.999985, 42197, 41904, 293
190.000027, 4.999976, 41726, 41422, 304
195.000018, 4.999991, 41690, 41440, 250
200.000018, 5.0, 42041, 41817, 224
205.00004, 5.000022, 41791, 41482, 309
210.000016, 4.999976, 41949, 41627, 322
215.000023, 5.000007, 42649, 42373, 276
220.000059, 5.000036, 43136, 42931, 205
225.000018, 4.999959, 42404, 42176, 228
230.000016, 4.999998, 42231, 41996, 235
235.000054, 5.000038, 41971, 41704, 267
240.000025, 4.999971, 41302, 41076, 226
245.000038, 5.000013, 41637, 41398, 239
250.000035, 4.999997, 41708, 41510, 198
255.000662, 5.000627, 41576, 41347, 229
260.000018, 4.999356, 42026, 41812, 214
265.000077, 5.000059, 41903, 41695, 208
270.000024, 4.999947, 41844, 41601, 243
275.000095, 5.000071, 41899, 41647, 252
280.000013, 4.999918, 41104, 40934, 170
285.000008, 4.999995, 41279, 41085, 194
290.00003, 5.000022, 41057, 40871, 186
295.000071, 5.000041, 41350, 41131, 219
300.000076, 5.000005, 41028, 40824, 204
301.027683, 1.027607, 8170, 8136, 34
