elapsed, window, total, successful, failed
5.000032, 5.000032,619200,591576,27624
10.000033, 5.000001,527130,512271,14859
15.000011, 4.999978,525075,513681,11394
20.000029, 5.000018,511515,502266,9249
25.000006, 4.999977,513578,505394,8184
30.000004, 4.999998,523557,515683,7874
35.000064, 5.00006,522227,515615,6612
40.000208, 5.000144,521410,514978,6432
45.000016, 4.999808,521782,515769,6013
50.000067, 5.000051,516769,511086,5683
55.000007, 4.99994,524470,518874,5596
60.000009, 5.000002,520782,515646,5136
65.000028, 5.000019,521863,517174,4689
70.000034, 5.000006,528367,523621,4746
75.000009, 4.999975,506610,502353,4257
80.00001, 5.000001,510938,506842,4096
85.000041, 5.000031,523088,518904,4184
90.000015, 4.999974,527144,522850,4294
95.000024, 5.000009,519355,515356,3999
100.000014, 4.99999,514617,510745,3872
105.000054, 5.00004,517433,513764,3669
110.00005, 4.999996,525342,521760,3582
115.000045, 4.999995,517235,513843,3392
120.000044, 4.999999,513070,509803,3267
125.000017, 4.999973,516112,512674,3438
130.000024, 5.000007,512334,509232,3102
135.000145, 5.000121,510380,507192,3188
140.000034, 4.999889,514064,511048,3016
145.000016, 4.999982,521172,518277,2895
150.000037, 5.000021,524892,521896,2996
155.000006, 4.999969,520336,517436,2900
160.000151, 5.000145,516972,514191,2781
165.000067, 4.999916,519183,516366,2817
170.000034, 4.999967,518204,515599,2605
175.000011, 4.999977,514907,512313,2594
180.00001, 4.999999,509668,507173,2495
185.000022, 5.000012,511439,508955,2484
190.000163, 5.000141,507345,504980,2365
195.000028, 4.999865,506823,504507,2316
200.000009, 4.999981,510978,508548,2430
205.000143, 5.000134,509650,507340,2310
210.000023, 4.99988,512147,510040,2107
215.000032, 5.000009,522567,520323,2244
220.000015, 4.999983,518243,516187,2056
225.00001, 4.999995,517410,515374,2036
230.000011, 5.000001,516290,514138,2152
235.000009, 4.999998,509467,507381,2086
240.000015, 5.000006,507122,505104,2018
245.000122, 5.000107,500188,498353,1835
250.000014, 4.999892,509996,508065,1931
255.000082, 5.000068,513422,511433,1989
260.000052, 4.99997,507212,505290,1922
265.000018, 4.999966,507009,505197,1812
270.000024, 5.000006,508018,506322,1696
275.000054, 5.00003,506811,505123,1688
280.000094, 5.00004,507291,505741,1550
285.000026, 4.999932,501640,499898,1742
290.000026, 5.0,504306,502657,1649
295.000039, 5.000013,497277,495731,1546
300.000059, 5.00002,499265,497783,1482
301.021951, 1.021892,100730,100406,324

