elapsed, window, total, successful, failed
5.000057, 5.000057,724187,176289,547898
10.000044, 4.999987,799145,195249,603896
15.000017, 4.999973,793442,194396,599046
20.000023, 5.000006,803711,197162,606549
25.000078, 5.000055,798600,196197,602403
30.00011, 5.000032,803049,199218,603831
35.000025, 4.999915,802373,196980,605393
40.000061, 5.000036,803013,195018,607995
45.00001, 4.999949,808727,197214,611513
50.00014, 5.00013,792364,192135,600229
55.00006, 4.99992,801075,198088,602987
60.000011, 4.999951,794345,192877,601468
65.000014, 5.000003,787476,193128,594348
70.00002, 5.000006,786138,190825,595313
75.00001, 4.99999,785516,192929,592587
80.000084, 5.000074,799178,196182,602996
85.00003, 4.999946,793765,193094,600671
90.000081, 5.000051,801674,193855,607819
95.000052, 4.999971,802491,196644,605847
100.000042, 4.99999,798681,194681,604000
105.000103, 5.000061,788000,190820,597180
110.000007, 4.999904,800690,196805,603885
115.000024, 5.000017,779823,195278,584545
120.000182, 5.000158,789045,192197,596848
125.000021, 4.999839,796304,193508,602796
130.000359, 5.000338,793807,194883,598924
135.000026, 4.999667,793142,193891,599251
140.000033, 5.000007,791037,189688,601349
145.000025, 4.999992,793578,194378,599200
150.000035, 5.00001,797118,193233,603885
155.000141, 5.000106,804495,195835,608660
160.000007, 4.999866,795695,191413,604282
165.000012, 5.000005,789909,191599,598310
170.000079, 5.000067,797168,193964,603204
175.000022, 4.999943,798401,195117,603284
180.000029, 5.000007,801921,194060,607861
185.000006, 4.999977,797279,193278,604001
190.00009, 5.000084,795186,194623,600563
195.000072, 4.999982,792215,194665,597550
200.000063, 4.999991,791588,194555,597033
205.000082, 5.000019,797469,193909,603560
210.00001, 4.999928,800427,194880,605547
215.00002, 5.00001,788615,193817,594798
220.000104, 5.000084,801580,194467,607113
225.000204, 5.0001,795582,195031,600551
230.000018, 4.999814,793157,192442,600715
235.000025, 5.000007,788210,193114,595096
240.000008, 4.999983,789391,192474,596917
245.000019, 5.000011,778573,189350,589223
250.00001, 4.999991,788540,191721,596819
255.000178, 5.000168,771136,188837,582299
260.000115, 4.999937,779811,186889,592922
265.000029, 4.999914,798608,195350,603258
270.000059, 5.00003,798826,192054,606772
275.000087, 5.000028,798817,193477,605340
280.000041, 4.999954,800159,193658,606501
285.000093, 5.000052,785401,195187,590214
290.000051, 4.999958,780285,188569,591716
295.000006, 4.999955,769501,187892,581609
300.000069, 5.000063,785568,191010,594558
301.065102, 1.065033,168111,38881,129230

