elapsed, window, total, successful, failed
5.000076, 5.000076,593770,496946,96824
10.000079, 5.000003,538078,481146,56932
15.000036, 4.999957,530135,484433,45702
20.00004, 5.000004,514461,475536,38925
25.000014, 4.999974,522886,487341,35545
30.000027, 5.000013,522475,490478,31997
35.000024, 4.999997,531957,501647,30310
40.000035, 5.000011,518370,490814,27556
45.000047, 5.000012,529302,504094,25208
50.00001, 4.999963,522621,499313,23308
55.000021, 5.000011,519605,497015,22590
60.000011, 4.99999,525600,502391,23209
65.000722, 5.000711,521226,499855,21371
70.00003, 4.999308,519807,499321,20486
75.000033, 5.000003,521894,503425,18469
80.000016, 4.999983,520880,502416,18464
85.000099, 5.000083,519953,501569,18384
90.000081, 4.999982,509253,491990,17263
95.000044, 4.999963,516838,499530,17308
100.000281, 5.000237,520106,502931,17175
105.000116, 4.999835,518077,501007,17070
110.00001, 4.999894,517518,501291,16227
115.0002, 5.00019,517968,502593,15375
120.000016, 4.999816,509528,493967,15561
125.000148, 5.000132,506963,492036,14927
130.000057, 4.999909,512632,498318,14314
135.000042, 4.999985,515384,501307,14077
140.000814, 5.000772,519273,504937,14336
145.000015, 4.999201,513011,499537,13474
150.000026, 5.000011,504958,491774,13184
155.000012, 4.999986,500223,487303,12920
160.000135, 5.000123,505156,492553,12603
165.00003, 4.999895,503657,491241,12416
170.000035, 5.000005,502478,490366,12112
175.000044, 5.000009,511137,499083,12054
180.000049, 5.000005,511798,499947,11851
185.000287, 5.000238,512784,500895,11889
190.000038, 4.999751,504004,492763,11241
195.000309, 5.000271,504866,494091,10775
200.000015, 4.999706,497584,487159,10425
205.000006, 4.999991,503179,492812,10367
210.000031, 5.000025,495541,485566,9975
215.00009, 5.000059,496057,486296,9761
220.000303, 5.000213,494922,485090,9832
225.000044, 4.999741,488248,479065,9183
230.000016, 4.999972,488182,479150,9032
235.000136, 5.00012,489610,480496,9114
240.000107, 4.999971,491493,482523,8970
245.000082, 4.999975,487303,478252,9051
250.00003, 4.999948,488597,479594,9003
255.000083, 5.000053,495913,487245,8668
260.000035, 4.999952,494518,486281,8237
265.000042, 5.000007,492014,483612,8402
270.00004, 4.999998,496381,488463,7918
275.000009, 4.999969,492583,484513,8070
280.000013, 5.000004,488983,480792,8191
285.000295, 5.000282,485350,477223,8127
290.000025, 4.99973,483287,475476,7811
295.000114, 5.000089,479444,472022,7422
300.000073, 4.999959,478974,471476,7498
301.021145, 1.021072,99431,97956,1475

