elapsed, window, total, successful, failed
5.000029, 5.000029, 61979, 54107, 7872
10.000008, 4.999979, 60693, 55070, 5623
15.000028, 5.00002, 59926, 55151, 4775
20.000244, 5.000216, 59150, 55157, 3993
25.000079, 4.999835, 60086, 56644, 3442
30.000016, 4.999937, 59877, 56494, 3383
35.00003, 5.000014, 60295, 57142, 3153
40.000118, 5.000088, 59940, 57070, 2870
45.000385, 5.000267, 60139, 57417, 2722
50.000018, 4.999633, 59616, 57159, 2457
55.000026, 5.000008, 60279, 57871, 2408
60.000061, 5.000035, 60306, 57970, 2336
65.000046, 4.999985, 59475, 57241, 2234
70.000018, 4.999972, 57903, 55660, 2243
75.000015, 4.999997, 60410, 58318, 2092
80.00006, 5.000045, 59814, 57687, 2127
85.000088, 5.000028, 59394, 57291, 2103
90.000147, 5.000059, 59979, 58130, 1849
95.000011, 4.999864, 59001, 57209, 1792
100.000008, 4.999997, 58877, 57175, 1702
105.000121, 5.000113, 58593, 56923, 1670
110.000053, 4.999932, 58965, 57349, 1616
115.000067, 5.000014, 58782, 57175, 1607
120.000067, 5.0, 59025, 57390, 1635
125.000126, 5.000059, 58810, 57162, 1648
130.000014, 4.999888, 59788, 58316, 1472
135.000014, 5.0, 59664, 58059, 1605
140.000026, 5.000012, 58739, 57328, 1411
145.00014, 5.000114, 58550, 57227, 1323
150.000119, 4.999979, 58446, 57082, 1364
155.000042, 4.999923, 58560, 57254, 1306
160.000874, 5.000832, 58561, 57206, 1355
165.000007, 4.999133, 57490, 56113, 1377
170.000016, 5.000009, 57384, 55977, 1407
175.000009, 4.999993, 58424, 57010, 1414
180.00004, 5.000031, 57605, 56227, 1378
185.000025, 4.999985, 58494, 57192, 1302
190.000055, 5.00003, 58855, 57541, 1314
195.000017, 4.999962, 58333, 57138, 1195
200.000109, 5.000092, 58005, 56850, 1155
205.000018, 4.999909, 57403, 56252, 1151
210.000097, 5.000079, 56649, 55508, 1141
215.000023, 4.999926, 56683, 55494, 1189
220.000016, 4.999993, 57821, 56751, 1070
225.000007, 4.999991, 57123, 56051, 1072
230.000034, 5.000027, 57294, 56303, 991
235.00005, 5.000016, 57748, 56555, 1193
240.000031, 4.999981, 57483, 56391, 1092
245.000069, 5.000038, 57735, 56585, 1150
250.000047, 4.999978, 56722, 55524, 1198
255.000016, 4.999969, 56465, 55219, 1246
260.000027, 5.000011, 56174, 55117, 1057
265.000071, 5.000044, 55691, 54655, 1036
270.000009, 4.999938, 56618, 55502, 1116
275.000043, 5.000034, 54620, 53458, 1162
280.000115, 5.000072, 56558, 55494, 1064
285.000171, 5.000056, 56224, 55141, 1083
290.000017, 4.999846, 55855, 54821, 1034
295.00001, 4.999993, 55033, 54133, 900
300.000068, 5.000058, 54821, 53833, 988
301.021135, 1.021067, 10523, 10307, 216
