elapsed, window, total, successful, failed
5.000075, 5.000075, 59942, 51951, 7991
10.000031, 4.999956, 58912, 53082, 5830
15.000162, 5.000131, 58235, 53477, 4758
20.000018, 4.999856, 57748, 53655, 4093
25.00011, 5.000092, 58412, 54710, 3702
30.000059, 4.999949, 58120, 54725, 3395
35.000025, 4.999966, 58611, 55550, 3061
40.000122, 5.000097, 58397, 55783, 2614
45.000082, 4.99996, 58305, 55785, 2520
50.000024, 4.999942, 58018, 55643, 2375
55.000016, 4.999992, 58525, 56401, 2124
60.000122, 5.000106, 58627, 56554, 2073
65.000094, 4.999972, 57971, 55827, 2144
70.000014, 4.99992, 56913, 54865, 2048
75.00006, 5.000046, 58643, 56805, 1838
80.000038, 4.999978, 58563, 57009, 1554
85.000128, 5.00009, 57849, 56362, 1487
90.00008, 4.999952, 58003, 56584, 1419
95.000024, 4.999944, 57897, 56537, 1360
100.000032, 5.000008, 57577, 56262, 1315
105.000051, 5.000019, 56695, 55173, 1522
110.000029, 4.999978, 57191, 55619, 1572
115.000032, 5.000003, 57564, 56225, 1339
120.000013, 4.999981, 57592, 56312, 1280
125.000062, 5.000049, 57418, 56184, 1234
130.00001, 4.999948, 58204, 57014, 1190
135.000096, 5.000086, 58032, 56899, 1133
140.00002, 4.999924, 57223, 56019, 1204
145.000021, 5.000001, 56678, 55516, 1162
150.000604, 5.000583, 56681, 55576, 1105
155.000093, 4.999489, 56791, 55852, 939
160.000127, 5.000034, 56855, 55960, 895
165.0009, 5.000773, 56206, 54977, 1229
170.000057, 4.999157, 55897, 54781, 1116
175.000015, 4.999958, 56751, 55847, 904
180.000057, 5.000042, 55580, 54538, 1042
185.000019, 4.999962, 56968, 56000, 968
190.000096, 5.000077, 57574, 56649, 925
195.000024, 4.999928, 56859, 55830, 1029
200.000014, 4.99999, 56864, 55876, 988
205.000094, 5.00008, 55882, 54960, 922
210.000168, 5.000074, 55194, 54373, 821
215.00006, 4.999892, 54964, 54019, 945
220.000113, 5.000053, 56289, 55450, 839
225.000259, 5.000146, 55445, 54663, 782
230.000009, 4.99975, 55428, 54696, 732
235.000217, 5.000208, 56135, 55347, 788
240.000081, 4.999864, 55684, 54961, 723
245.000552, 5.000471, 56438, 55695, 743
250.000023, 4.999471, 55218, 54426, 792
255.000229, 5.000206, 55585, 54934, 651
260.000013, 4.999784, 54400, 53700, 700
265.000057, 5.000044, 54298, 53632, 666
270.000011, 4.999954, 54624, 53835, 789
275.000028, 5.000017, 53408, 52657, 751
280.000032, 5.000004, 55461, 54824, 637
285.000031, 4.999999, 54318, 53685, 633
290.000043, 5.000012, 54716, 54111, 605
295.000013, 4.99997, 54086, 53450, 636
300.00001, 4.999997, 53455, 52685, 770
301.020617, 1.020607, 9786, 9656, 130
