elapsed, window, total, successful, failed
5.000021, 5.000021,895582,849794,45788
10.000116, 5.000095,738652,716704,21948
15.000043, 4.999927,748415,731534,16881
20.000052, 5.000009,744815,730097,14718
25.000071, 5.000019,730988,718852,12136
30.000014, 4.999943,751177,739383,11794
35.00005, 5.000036,753250,741773,11477
40.000011, 4.999961,744304,733913,10391
45.000062, 5.000051,726477,716407,10070
50.000083, 5.000021,746209,735489,10720
55.000219, 5.000136,736211,726559,9652
60.000092, 4.999873,732389,724319,8070
65.000022, 4.99993,722427,714291,8136
70.000057, 5.000035,724511,715221,9290
75.000018, 4.999961,737702,728406,9296
80.000018, 5.0,724258,715482,8776
85.000086, 5.000068,731348,723127,8221
90.000036, 4.99995,728779,721420,7359
95.000013, 4.999977,710474,702654,7820
100.000141, 5.000128,714360,706621,7739
105.000008, 4.999867,727968,719853,8115
110.000008, 5.0,721138,713338,7800
115.000073, 5.000065,737438,730005,7433
120.000137, 5.000064,714738,707599,7139
125.000018, 4.999881,719303,712482,6821
130.000042, 5.000024,706242,699578,6664
135.000162, 5.00012,722712,715906,6806
140.000034, 4.999872,723944,717533,6411
145.000383, 5.000349,719454,713135,6319
150.000025, 4.999642,718038,711565,6473
155.000008, 4.999983,728301,722119,6182
160.000028, 5.00002,711102,705037,6065
165.000024, 4.999996,703972,697852,6120
170.000153, 5.000129,715371,709348,6023
175.00004, 4.999887,716815,711001,5814
180.000026, 4.999986,710102,704235,5867
185.000019, 4.999993,711877,706059,5818
190.000024, 5.000005,722914,717302,5612
195.000023, 4.999999,723800,718103,5697
200.000345, 5.000322,718704,713160,5544
205.001322, 5.000977,715449,709652,5797
210.000224, 4.998902,719544,714079,5465
215.000041, 4.999817,714105,708666,5439
220.00005, 5.000009,718477,713087,5390
225.000046, 4.999996,717972,712822,5150
230.000119, 5.000073,716161,711126,5035
235.000221, 5.000102,699188,694304,4884
240.000012, 4.999791,711869,706933,4936
245.000007, 4.999995,702488,697686,4802
250.000075, 5.000068,699132,694582,4550
255.000081, 5.000006,680639,676073,4566
260.000129, 5.000048,698245,693659,4586
265.000126, 4.999997,701846,697351,4495
270.000045, 4.999919,695410,690938,4472
275.000154, 5.000109,701088,696564,4524
280.000018, 4.999864,707018,702353,4665
285.000059, 5.000041,708480,704028,4452
290.00012, 5.000061,708887,704337,4550
295.000055, 4.999935,704453,700017,4436
300.000136, 5.000081,712052,707864,4188
301.022851, 1.022715,141625,140785,840

