elapsed, window, total, successful, failed
5.000042, 5.000042, 46773, 12417, 34356
10.000391, 5.000349, 52201, 14125, 38076
15.000042, 4.999651, 53474, 14709, 38765
20.000017, 4.999975, 50576, 14550, 36026
25.000639, 5.000622, 52093, 14308, 37785
30.000034, 4.999395, 52960, 14705, 38255
35.000419, 5.000385, 52572, 14295, 38277
40.000016, 4.999597, 51894, 14194, 37700
45.000087, 5.000071, 51197, 14486, 36711
50.00009, 5.000003, 51465, 14502, 36963
55.000034, 4.999944, 51636, 14885, 36751
60.000021, 4.999987, 52140, 14617, 37523
65.000077, 5.000056, 51829, 14515, 37314
70.000025, 4.999948, 50748, 14800, 35948
75.000024, 4.999999, 51114, 14687, 36427
80.000036, 5.000012, 51758, 14906, 36852
85.000219, 5.000183, 52050, 15106, 36944
90.000039, 4.99982, 50924, 15018, 35906
95.00002, 4.999981, 50906, 15105, 35801
100.00002, 5.0, 50605, 15240, 35365
105.00009, 5.00007, 49990, 14794, 35196
110.000334, 5.000244, 49442, 14799, 34643
115.000062, 4.999728, 50309, 14744, 35565
120.000288, 5.000226, 50803, 14601, 36202
125.000058, 4.99977, 50841, 15146, 35695
130.000054, 4.999996, 50887, 15118, 35769
135.000015, 4.999961, 50741, 15180, 35561
140.000243, 5.000228, 50350, 14897, 35453
145.000025, 4.999782, 50735, 14829, 35906
150.000016, 4.999991, 49851, 14149, 35702
155.002292, 5.002276, 50481, 15052, 35429
160.000009, 4.997717, 49617, 14684, 34933
165.000053, 5.000044, 49753, 14989, 34764
170.000035, 4.999982, 50892, 15159, 35733
175.000019, 4.999984, 49661, 14475, 35186
180.000496, 5.000477, 50317, 14694, 35623
185.000239, 4.999743, 50463, 15001, 35462
190.000053, 4.999814, 50335, 14803, 35532
195.000065, 5.000012, 49805, 14761, 35044
200.000112, 5.000047, 50076, 14580, 35496
205.000203, 5.000091, 50173, 14812, 35361
210.000021, 4.999818, 50498, 15009, 35489
215.000008, 4.999987, 50442, 14906, 35536
220.00002, 5.000012, 49765, 14449, 35316
225.000469, 5.000449, 49981, 14844, 35137
230.000017, 4.999548, 51691, 15315, 36376
235.000168, 5.000151, 49378, 14372, 35006
240.00006, 4.999892, 50992, 15226, 35766
245.000018, 4.999958, 49419, 14562, 34857
250.000055, 5.000037, 51041, 15265, 35776
255.000431, 5.000376, 50263, 15080, 35183
260.000018, 4.999587, 51349, 15328, 36021
265.000013, 4.999995, 49056, 14776, 34280
270.000046, 5.000033, 50879, 15150, 35729
275.000036, 4.99999, 49650, 14902, 34748
280.000227, 5.000191, 50397, 14943, 35454
285.000201, 4.999974, 50556, 15222, 35334
290.000032, 4.999831, 49996, 14860, 35136
295.000345, 5.000313, 50454, 14874, 35580
300.000058, 4.999713, 49351, 14720, 34631
301.032675, 1.032617, 9298, 2729, 6569
