elapsed, window, total, successful, failed
5.000075, 5.000075, 50945, 13943, 37002
10.000103, 5.000028, 51876, 14153, 37723
15.000168, 5.000065, 52615, 13993, 38622
20.000266, 5.000098, 51219, 13968, 37251
25.000018, 4.999752, 51611, 13812, 37799
30.000023, 5.000005, 51922, 13813, 38109
35.000009, 4.999986, 51219, 13848, 37371
40.000285, 5.000276, 51440, 13935, 37505
45.000068, 4.999783, 51669, 13753, 37916
50.000506, 5.000438, 50302, 13483, 36819
55.000331, 4.999825, 50534, 13417, 37117
60.00005, 4.999719, 52042, 14167, 37875
65.000019, 4.999969, 51700, 14253, 37447
70.00002, 5.000001, 51784, 14047, 37737
75.000067, 5.000047, 51149, 13590, 37559
80.000197, 5.00013, 51710, 13991, 37719
85.001232, 5.001035, 50957, 13721, 37236
90.000039, 4.998807, 51452, 13771, 37681
95.000019, 4.99998, 51739, 13805, 37934
100.000015, 4.999996, 51378, 13816, 37562
105.000027, 5.000012, 51509, 13838, 37671
110.000083, 5.000056, 51547, 13975, 37572
115.00008, 4.999997, 52206, 14272, 37934
120.000275, 5.000195, 52151, 13992, 38159
125.000157, 4.999882, 50779, 13813, 36966
130.000039, 4.999882, 51820, 14004, 37816
135.000024, 4.999985, 50641, 13909, 36732
140.000026, 5.000002, 50509, 14255, 36254
145.000016, 4.99999, 50023, 14584, 35439
150.000015, 4.999999, 51733, 14091, 37642
155.000571, 5.000556, 51341, 13869, 37472
160.000055, 4.999484, 51412, 13446, 37966
165.000031, 4.999976, 51346, 13795, 37551
170.000029, 4.999998, 51497, 13933, 37564
175.000096, 5.000067, 51163, 13801, 37362
180.000028, 4.999932, 50978, 13763, 37215
185.000181, 5.000153, 52287, 14186, 38101
190.000035, 4.999854, 50712, 13498, 37214
195.000079, 5.000044, 50043, 14486, 35557
200.000013, 4.999934, 49375, 13951, 35424
205.000024, 5.000011, 49321, 14238, 35083
210.000038, 5.000014, 50427, 14509, 35918
215.000009, 4.999971, 49559, 14365, 35194
220.000025, 5.000016, 49793, 14076, 35717
225.000193, 5.000168, 49207, 14207, 35000
230.000489, 5.000296, 49377, 14152, 35225
235.000125, 4.999636, 49445, 14290, 35155
240.000106, 4.999981, 50143, 13646, 36497
245.000034, 4.999928, 51154, 13697, 37457
250.000051, 5.000017, 51663, 13745, 37918
255.000021, 4.99997, 51261, 13596, 37665
260.000069, 5.000048, 51292, 13831, 37461
265.000017, 4.999948, 51996, 13896, 38100
270.00006, 5.000043, 51904, 13699, 38205
275.000013, 4.999953, 51416, 13906, 37510
280.000268, 5.000255, 51224, 13697, 37527
285.000567, 5.000299, 50840, 13690, 37150
290.000084, 4.999517, 51640, 13638, 38002
295.000124, 5.00004, 49530, 14182, 35348
300.001165, 5.001041, 47709, 13650, 34059
301.031222, 1.030057, 1549, 427, 1122
