elapsed, window, total, successful, failed
5.000022, 5.000022,632399,252549,379850
10.000052, 5.00003,672801,273658,399143
15.000088, 5.000036,676814,273819,402995
20.00001, 4.999922,677389,274610,402779
25.000044, 5.000034,681067,275120,405947
30.000141, 5.000097,682128,275184,406944
35.000019, 4.999878,681320,275997,405323
40.0002, 5.000181,674454,274589,399865
45.000018, 4.999818,674221,274720,399501
50.000027, 5.000009,679392,274944,404448
55.000164, 5.000137,674273,274994,399279
60.000062, 4.999898,678793,275667,403126
65.000094, 5.000032,674217,274855,399362
70.000025, 4.999931,676883,274782,402101
75.00007, 5.000045,677012,274072,402940
80.00006, 4.99999,673479,274726,398753
85.000212, 5.000152,679370,274653,404717
90.00003, 4.999818,676533,274208,402325
95.000064, 5.000034,677733,274347,403386
100.000054, 4.99999,675019,273745,401274
105.000009, 4.999955,673390,272812,400578
110.000136, 5.000127,675664,273952,401712
115.000012, 4.999876,673510,273507,400003
120.000302, 5.00029,675587,273453,402134
125.000026, 4.999724,675999,273750,402249
130.000054, 5.000028,672615,272521,400094
135.000032, 4.999978,672775,272958,399817
140.001198, 5.001166,670542,272451,398091
145.000042, 4.998844,670596,272465,398131
150.000021, 4.999979,674244,273081,401163
155.000034, 5.000013,673348,273371,399977
160.000088, 5.000054,671788,272782,399006
165.000022, 4.999934,672808,272340,400468
170.000006, 4.999984,672988,272419,400569
175.000011, 5.000005,675460,273788,401672
180.000438, 5.000427,674284,272880,401404
185.000008, 4.99957,668991,272166,396825
190.000012, 5.000004,670854,272531,398323
195.000026, 5.000014,672010,272476,399534
200.000083, 5.000057,672524,272134,400390
205.00001, 4.999927,667104,271788,395316
210.000137, 5.000127,668519,271733,396786
215.000276, 5.000139,669300,271863,397437
220.000149, 4.999873,672998,272185,400813
225.000028, 4.999879,671287,272091,399196
230.000019, 4.999991,672080,272050,400030
235.000018, 4.999999,671546,272688,398858
240.000029, 5.000011,670566,272702,397864
245.000143, 5.000114,663350,271800,391550
250.000023, 4.99988,669204,271357,397847
255.000052, 5.000029,670493,272078,398415
260.000059, 5.000007,668368,271705,396663
265.000009, 4.99995,669886,271399,398487
270.000034, 5.000025,669008,270880,398128
275.000264, 5.00023,667404,270861,396543
280.000136, 4.999872,672913,271665,401248
285.000008, 4.999872,669815,271169,398646
290.000153, 5.000145,667576,271323,396253
295.000043, 4.99989,661704,269367,392337
300.000101, 5.000058,664400,269011,395389
301.040486, 1.040385,126849,50683,76166

