elapsed, window, total, successful, failed
5.000011, 5.000011,332446,116419,216027
10.000032, 5.000021,326223,110342,215881
15.000102, 5.00007,329274,110472,218802
20.000056, 4.999954,330556,108495,222061
25.000095, 5.000039,319715,110430,209285
30.000683, 5.000588,327828,111042,216786
35.000363, 4.99968,328527,109801,218726
40.000619, 5.000256,329195,110320,218875
45.000751, 5.000132,329883,109380,220503
50.000351, 4.9996,324581,110008,214573
55.00079, 5.000439,329349,109588,219761
60.000039, 4.999249,321621,109253,212368
65.000912, 5.000873,329547,110721,218826
70.000214, 4.999302,330538,108454,222084
75.000808, 5.000594,326954,109071,217883
80.000806, 4.999998,329884,108810,221074
85.000094, 4.999288,326951,108499,218452
90.000032, 4.999938,324834,108801,216033
95.000832, 5.0008,331392,106749,224643
100.00085, 5.000018,325626,108819,216807
105.000042, 4.999192,327066,108389,218677
110.000337, 5.000295,323732,109301,214431
115.000032, 4.999695,329122,110693,218429
120.000428, 5.000396,327058,107318,219740
125.000198, 4.99977,324920,109438,215482
130.000043, 4.999845,327352,106881,220471
135.000882, 5.000839,325151,109038,216113
140.000047, 4.999165,325533,107689,217844
145.000605, 5.000558,325328,109168,216160
150.000637, 5.000032,325496,109490,216006
155.000276, 4.999639,329821,107586,222235
160.001166, 5.00089,327059,107727,219332
165.00081, 4.999644,326338,108794,217544
170.000899, 5.000089,325526,109392,216134
175.000679, 4.99978,326770,108567,218203
180.001085, 5.000406,329311,108450,220861
185.001827, 5.000742,321291,109012,212279
190.001721, 4.999894,327648,110012,217636
195.000668, 4.998947,329883,108285,221598
200.000604, 4.999936,325151,108984,216167
205.000797, 5.000193,317637,111172,206465
210.001788, 5.000991,325984,106849,219135
215.000876, 4.999088,327772,108213,219559
220.0001, 4.999224,322266,108453,213813
225.000827, 5.000727,331007,107215,223792
230.002033, 5.001206,322831,109124,213707
235.001794, 4.999761,326087,109322,216765
240.001082, 4.999288,323892,108910,214982
245.000557, 4.999475,321330,109996,211334
250.000436, 4.999879,328396,108145,220251
255.000039, 4.999603,319945,108541,211404
260.001787, 5.001748,318655,109863,208792
265.000398, 4.998611,314957,108202,206755
270.000123, 4.999725,320190,109129,211061
275.000017, 4.999894,321694,107825,213869
280.00184, 5.001823,324459,108746,215713
285.000103, 4.998263,323717,107706,216011
290.000017, 4.999914,321475,108624,212851
295.000102, 5.000085,314256,108419,205837
300.001156, 5.001054,326140,107252,218888
301.042309, 1.041153,45908,15447,30461

