elapsed, window, total, successful, failed
5.000568, 5.000568, 62233, 46616, 15617
10.000093, 4.999525, 62222, 51107, 11115
15.000033, 4.99994, 61368, 51272, 10096
20.000031, 4.999998, 61308, 52009, 9299
25.000038, 5.000007, 60307, 51214, 9093
30.000058, 5.00002, 60466, 51281, 9185
35.000094, 5.000036, 60187, 51213, 8974
40.000194, 5.0001, 61762, 52838, 8924
45.000037, 4.999843, 61371, 52437, 8934
50.000193, 5.000156, 60200, 51309, 8891
55.000275, 5.000082, 59127, 50601, 8526
60.00007, 4.999795, 59668, 50941, 8727
65.000191, 5.000121, 60776, 52183, 8593
70.000104, 4.999913, 59129, 50597, 8532
75.00009, 4.999986, 59346, 50721, 8625
80.000033, 4.999943, 60118, 51476, 8642
85.000077, 5.000044, 58399, 49907, 8492
90.000061, 4.999984, 57710, 49411, 8299
95.000106, 5.000045, 57986, 49597, 8389
100.000017, 4.999911, 58688, 50354, 8334
105.001085, 5.001068, 57788, 49443, 8345
110.000019, 4.998934, 57710, 49547, 8163
115.000011, 4.999992, 58373, 50067, 8306
120.000175, 5.000164, 57666, 49249, 8417
125.000018, 4.999843, 58218, 50061, 8157
130.000016, 4.999998, 57206, 49056, 8150
135.000021, 5.000005, 57524, 49314, 8210
140.000023, 5.000002, 57561, 49427, 8134
145.00136, 5.001337, 56976, 48776, 8200
150.000092, 4.998732, 56950, 48758, 8192
155.000023, 4.999931, 57659, 49541, 8118
160.001229, 5.001206, 57534, 49529, 8005
165.000097, 4.998868, 56992, 48865, 8127
170.000255, 5.000158, 57738, 49571, 8167
175.000205, 4.99995, 57445, 49215, 8230
180.00015, 4.999945, 57184, 49035, 8149
185.00021, 5.00006, 57024, 48976, 8048
190.000035, 4.999825, 56659, 48484, 8175
195.000025, 4.99999, 56961, 48873, 8088
200.000036, 5.000011, 57167, 49104, 8063
205.000018, 4.999982, 56482, 48361, 8121
210.00005, 5.000032, 56491, 48460, 8031
215.000037, 4.999987, 56861, 48770, 8091
220.000134, 5.000097, 56261, 48146, 8115
225.000012, 4.999878, 56502, 48490, 8012
230.000276, 5.000264, 55772, 47652, 8120
235.000056, 4.99978, 55326, 47279, 8047
240.001022, 5.000966, 56282, 48391, 7891
245.000042, 4.99902, 55642, 47779, 7863
250.000204, 5.000162, 54819, 46815, 8004
255.000147, 4.999943, 55530, 47556, 7974
260.000009, 4.999862, 54718, 46754, 7964
265.000577, 5.000568, 54746, 46894, 7852
270.000024, 4.999447, 55547, 47714, 7833
275.000467, 5.000443, 55385, 47424, 7961
280.000013, 4.999546, 55042, 47210, 7832
285.000039, 5.000026, 55068, 47250, 7818
290.000036, 4.999997, 54595, 46777, 7818
295.000101, 5.000065, 55041, 47176, 7865
300.001005, 5.000904, 53702, 45946, 7756
301.032684, 1.031679, 11259, 9575, 1684
