elapsed, window, total, successful, failed
5.000187, 5.000187,701591,578493,123098
10.000027, 4.99984,701832,586294,115538
15.000046, 5.000019,694191,583066,111125
20.000031, 4.999985,695280,585280,110000
25.001416, 5.001385,694892,585927,108965
30.000016, 4.9986,688589,581465,107124
35.000033, 5.000017,696608,587708,108900
40.000014, 4.999981,695316,587046,108270
45.000093, 5.000079,696705,588009,108696
50.000021, 4.999928,691549,583718,107831
55.000031, 5.00001,694675,586907,107768
60.000037, 5.000006,694463,586767,107696
65.000065, 5.000028,694457,587362,107095
70.000028, 4.999963,694240,587482,106758
75.000019, 4.999991,696500,588875,107625
80.000266, 5.000247,693414,586476,106938
85.00013, 4.999864,689666,583090,106576
90.000085, 4.999955,689076,583517,105559
95.000011, 4.999926,696512,589376,107136
100.000042, 5.000031,689746,583824,105922
105.000092, 5.00005,690971,584541,106430
110.000017, 4.999925,690602,583919,106683
115.000111, 5.000094,689927,583845,106082
120.000043, 4.999932,689130,582483,106647
125.000107, 5.000064,681984,576953,105031
130.000147, 5.00004,688164,582682,105482
135.000017, 4.99987,693131,586472,106659
140.000041, 5.000024,687572,582749,104823
145.000114, 5.000073,692502,585494,107008
150.00001, 4.999896,689025,582573,106452
155.00027, 5.00026,686920,581439,105481
160.000011, 4.999741,687729,581721,106008
165.000022, 5.000011,688306,582287,106019
170.000037, 5.000015,688000,582132,105868
175.000015, 4.999978,686744,581252,105492
180.000464, 5.000449,687629,582258,105371
185.000039, 4.999575,688544,582956,105588
190.000043, 5.000004,687608,581272,106336
195.000303, 5.00026,686548,581684,104864
200.000127, 4.999824,691367,585063,106304
205.000214, 5.000087,685670,580483,105187
210.000147, 4.999933,685636,580289,105347
215.000014, 4.999867,687208,582027,105181
220.000023, 5.000009,682857,577850,105007
225.000294, 5.000271,688705,583164,105541
230.000022, 4.999728,686314,580900,105414
235.00016, 5.000138,684122,578411,105711
240.000049, 4.999889,688296,581986,106310
245.000011, 4.999962,683785,578508,105277
250.00008, 5.000069,683068,578194,104874
255.000477, 5.000397,682292,577297,104995
260.000063, 4.999586,681473,577036,104437
265.000017, 4.999954,681853,576326,105527
270.000022, 5.000005,678836,574764,104072
275.001375, 5.001353,678838,574414,104424
280.000075, 4.9987,683638,578554,105084
285.000269, 5.000194,680860,575723,105137
290.000034, 4.999765,678735,574711,104024
295.000065, 5.000031,678818,574315,104503
300.000033, 4.999968,675934,572483,103451
301.031056, 1.031023,124403,104134,20269

