elapsed, window, total, successful, failed
5.000054, 5.000054, 73824, 58290, 15534
10.000032, 4.999978, 65974, 58377, 7597
15.000007, 4.999975, 64058, 58407, 5651
20.00008, 5.000073, 61814, 56748, 5066
25.00002, 4.99994, 65247, 60182, 5065
30.000072, 5.000052, 63499, 58722, 4777
35.000023, 4.999951, 62669, 58138, 4531
40.000028, 5.000005, 59560, 55444, 4116
45.000021, 4.999993, 65684, 61306, 4378
50.000065, 5.000044, 62071, 58416, 3655
55.000017, 4.999952, 61684, 58033, 3651
60.000019, 5.000002, 63598, 60268, 3330
65.000011, 4.999992, 62739, 59427, 3312
70.000133, 5.000122, 60544, 57389, 3155
75.000184, 5.000051, 61930, 59173, 2757
80.000266, 5.000082, 58640, 56065, 2575
85.000136, 4.99987, 59889, 57471, 2418
90.000108, 4.999972, 60981, 58684, 2297
95.000011, 4.999903, 61113, 58718, 2395
100.000025, 5.000014, 60292, 57922, 2370
105.000156, 5.000131, 60653, 58489, 2164
110.000043, 4.999887, 57694, 55695, 1999
115.000155, 5.000112, 57113, 54984, 2129
120.000022, 4.999867, 61984, 59762, 2222
125.000275, 5.000253, 61096, 58849, 2247
130.000084, 4.999809, 57416, 55423, 1993
135.00001, 4.999926, 56209, 54336, 1873
140.000117, 5.000107, 61133, 59218, 1915
145.000031, 4.999914, 58809, 57087, 1722
150.000078, 5.000047, 58442, 56757, 1685
155.000035, 4.999957, 55690, 54055, 1635
160.000085, 5.00005, 56359, 54661, 1698
165.000631, 5.000546, 56047, 54298, 1749
170.000131, 4.9995, 56784, 55242, 1542
175.000008, 4.999877, 54399, 52787, 1612
180.000064, 5.000056, 52724, 51121, 1603
181.02556, 1.025496, 10825, 10552, 273
