elapsed, window, total, successful, failed
5.000018, 5.000018, 77378, 67821, 9557
10.000505, 5.000487, 65990, 61836, 4154
15.000043, 4.999538, 64999, 61236, 3763
20.000616, 5.000573, 65882, 62336, 3546
25.000098, 4.999482, 66201, 62954, 3247
30.000129, 5.000031, 65419, 62639, 2780
35.000105, 4.999976, 65579, 62755, 2824
40.000011, 4.999906, 62520, 60005, 2515
45.000015, 5.000004, 66474, 64035, 2439
50.000057, 5.000042, 67155, 64559, 2596
55.000014, 4.999957, 61060, 58928, 2132
60.000025, 5.000011, 64738, 62621, 2117
65.000101, 5.000076, 66082, 64109, 1973
70.001027, 5.000926, 63458, 61638, 1820
75.000045, 4.999018, 66758, 64999, 1759
80.000104, 5.000059, 64798, 63183, 1615
85.000021, 4.999917, 61911, 60254, 1657
90.000006, 4.999985, 63185, 61608, 1577
95.00019, 5.000184, 63858, 62319, 1539
100.000141, 4.999951, 66165, 64639, 1526
105.000055, 4.999914, 65140, 63689, 1451
110.000123, 5.000068, 61286, 59919, 1367
115.000168, 5.000045, 60148, 58799, 1349
120.000096, 4.999928, 61315, 60044, 1271
125.00011, 5.000014, 62525, 61202, 1323
130.000367, 5.000257, 64285, 62971, 1314
135.00003, 4.999663, 59883, 58654, 1229
140.000032, 5.000002, 62911, 61672, 1239
145.000116, 5.000084, 62384, 61202, 1182
150.001064, 5.000948, 65649, 64404, 1245
155.000007, 4.998943, 61749, 60496, 1253
160.000159, 5.000152, 66807, 65580, 1227
165.000048, 4.999889, 58905, 57682, 1223
170.00003, 4.999982, 57995, 56828, 1167
175.000047, 5.000017, 57638, 56508, 1130
180.000151, 5.000104, 62241, 61110, 1131
181.024969, 1.024818, 11700, 11489, 211
