elapsed, window, total, successful, failed
5.000046, 5.000046,678688,657578,21110
10.000528, 5.000482,580099,568643,11456
15.000026, 4.999498,567148,558510,8638
20.000009, 4.999983,570493,562013,8480
25.000142, 5.000133,569484,561810,7674
30.000044, 4.999902,575496,568533,6963
35.000136, 5.000092,567806,561308,6498
40.000057, 4.999921,570534,564339,6195
45.000088, 5.000031,572027,565876,6151
50.000056, 4.999968,574807,569087,5720
55.000024, 4.999968,564377,558773,5604
60.000052, 5.000028,574838,569316,5522
65.00005, 4.999998,560603,555375,5228
70.000016, 4.999966,566510,561798,4712
75.00008, 5.000064,574403,569719,4684
80.000216, 5.000136,566797,562369,4428
85.000025, 4.999809,569482,565075,4407
90.000008, 4.999983,561948,557929,4019
95.000795, 5.000787,569231,565410,3821
100.000039, 4.999244,566363,562501,3862
105.000019, 4.99998,565021,561359,3662
110.000019, 5.0,564356,560845,3511
115.000031, 5.000012,562344,558826,3518
120.000156, 5.000125,564012,560310,3702
125.000023, 4.999867,564136,560637,3499
130.000013, 4.99999,563007,559623,3384
135.000493, 5.00048,567410,564097,3313
140.000038, 4.999545,559359,556317,3042
145.000359, 5.000321,561656,558635,3021
150.000054, 4.999695,562323,559137,3186
155.000107, 5.000053,556830,553744,3086
160.000075, 4.999968,559722,556764,2958
165.000016, 4.999941,557275,554408,2867
170.000131, 5.000115,558675,555630,3045
175.000045, 4.999914,556122,553244,2878
180.000785, 5.00074,555605,552607,2998
185.000009, 4.999224,555643,552685,2958
190.000843, 5.000834,563021,560242,2779
195.000144, 4.999301,554723,552070,2653
200.000201, 5.000057,567834,565169,2665
205.000077, 4.999876,557948,555423,2525
210.000131, 5.000054,560527,557918,2609
215.00004, 4.999909,563303,560726,2577
220.000016, 4.999976,561585,559130,2455
225.000438, 5.000422,558739,556318,2421
230.000194, 4.999756,549913,547391,2522
235.000178, 4.999984,557206,554891,2315
240.000015, 4.999837,554017,551933,2084
245.000057, 5.000042,555893,553822,2071
250.000058, 5.000001,554990,552838,2152
255.000091, 5.000033,548542,546457,2085
260.000086, 4.999995,545919,543877,2042
265.000511, 5.000425,554959,552944,2015
270.000072, 4.999561,547342,545359,1983
275.000247, 5.000175,547755,545655,2100
280.000086, 4.999839,552680,550461,2219
285.000184, 5.000098,554763,552770,1993
290.000154, 4.99997,554958,553035,1923
295.000268, 5.000114,553319,551241,2078
300.000152, 4.999884,557256,555189,2067
301.024097, 1.023945,119632,119169,463

