elapsed, window, total, successful, failed
5.000147, 5.000147, 71730, 63873, 7857
10.000539, 5.000392, 61868, 53596, 8272
15.000139, 4.9996, 64477, 56297, 8180
20.000119, 4.99998, 64041, 55918, 8123
25.000038, 4.999919, 62885, 54919, 7966
30.000014, 4.999976, 64352, 56376, 7976
35.000041, 5.000027, 64179, 56277, 7902
40.000119, 5.000078, 64113, 56118, 7995
45.000086, 4.999967, 62989, 55226, 7763
50.000394, 5.000308, 63860, 55962, 7898
55.000024, 4.99963, 63682, 55824, 7858
60.001191, 5.001167, 62147, 54343, 7804
65.001772, 5.000581, 63550, 55623, 7927
70.00001, 4.998238, 62981, 55148, 7833
75.000025, 5.000015, 62046, 54244, 7802
80.000072, 5.000047, 63497, 55646, 7851
85.000028, 4.999956, 62700, 54916, 7784
90.000027, 4.999999, 62311, 54503, 7808
95.000878, 5.000851, 61466, 53846, 7620
100.000033, 4.999155, 61534, 53813, 7721
105.000142, 5.000109, 62194, 54538, 7656
110.000117, 4.999975, 60719, 53116, 7603
115.000182, 5.000065, 62382, 54805, 7577
120.000161, 4.999979, 61021, 53530, 7491
125.000166, 5.000005, 61762, 54209, 7553
130.000126, 4.99996, 61914, 54303, 7611
135.000068, 4.999942, 61596, 54176, 7420
140.000056, 4.999988, 61231, 53663, 7568
145.000741, 5.000685, 60665, 53290, 7375
150.002229, 5.001488, 61123, 53615, 7508
155.000257, 4.998028, 59970, 52669, 7301
160.000056, 4.999799, 59153, 51827, 7326
165.000013, 4.999957, 60389, 53131, 7258
170.000139, 5.000126, 59524, 52309, 7215
175.000025, 4.999886, 60047, 52806, 7241
180.000014, 4.999989, 58655, 51496, 7159
181.023912, 1.023898, 11553, 10078, 1475
