elapsed, window, total, successful, failed
5.000137, 5.000137,300091,195322,104769
10.000129, 4.999992,297304,193829,103475
15.000119, 4.99999,299941,196406,103535
20.000104, 4.999985,295065,193458,101607
25.000582, 5.000478,296583,194740,101843
30.000184, 4.999602,297137,195340,101797
35.000484, 5.0003,297821,195734,102087
40.000067, 4.999583,302630,198804,103826
45.000137, 5.00007,297671,195923,101748
50.000052, 4.999915,301608,198279,103329
55.000654, 5.000602,295105,194652,100453
60.000045, 4.999391,300195,197559,102636
65.000331, 5.000286,295801,195049,100752
70.00006, 4.999729,298166,196696,101470
75.00018, 5.00012,301163,198039,103124
80.000031, 4.999851,296588,195339,101249
85.000017, 4.999986,298066,196472,101594
90.0006, 5.000583,292977,193756,99221
95.000681, 5.000081,301670,198756,102914
100.000031, 4.99935,300817,197984,102833
105.000492, 5.000461,300807,197518,103289
110.000119, 4.999627,298214,196448,101766
115.000029, 4.99991,299947,197746,102201
120.000074, 5.000045,296830,195947,100883
125.000084, 5.00001,297290,195828,101462
130.000045, 4.999961,297307,196360,100947
135.000052, 5.000007,300744,198315,102429
140.000021, 4.999969,298893,197322,101571
145.000163, 5.000142,302977,199374,103603
150.000125, 4.999962,301802,198664,103138
155.000061, 4.999936,297959,196753,101206
160.000431, 5.00037,300915,198205,102710
165.000013, 4.999582,300678,198119,102559
170.000015, 5.000002,298111,196219,101892
175.000112, 5.000097,303362,199781,103581
180.000172, 5.00006,297381,196142,101239
181.025054, 1.024882,50676,32633,18043

