elapsed, window, total, successful, failed
5.00019, 5.00019,71528,57999,13529
10.00076, 5.00057,51533,44495,7038
15.000115, 4.999355,51202,44557,6645
20.000299, 5.000184,51137,44831,6306
25.000211, 4.999912,50899,44576,6323
30.00019, 4.999979,50182,44098,6084
35.000077, 4.999887,50138,44392,5746
40.000407, 5.00033,50159,44418,5741
45.000279, 4.999872,49794,44330,5464
50.000757, 5.000478,49390,44151,5239
55.000011, 4.999254,49226,43741,5485
60.000029, 5.000018,49243,44068,5175
65.000292, 5.000263,48851,43797,5054
70.001017, 5.000725,48706,43732,4974
75.000032, 4.999015,48543,43384,5159
80.000024, 4.999992,48144,43095,5049
85.000026, 5.000002,47883,43063,4820
90.000137, 5.000111,47491,42792,4699
95.00009, 4.999953,47636,42842,4794
100.000543, 5.000453,47372,42673,4699
105.000018, 4.999475,47295,42534,4761
110.000313, 5.000295,46840,42229,4611
115.000442, 5.000129,47195,42541,4654
120.000122, 4.99968,46813,42168,4645
125.000154, 5.000032,46305,41572,4733
130.000503, 5.000349,45970,41505,4465
135.000065, 4.999562,46104,41763,4341
140.000125, 5.00006,45896,41418,4478
145.000629, 5.000504,45757,41356,4401
150.000125, 4.999496,45576,41189,4387
155.001085, 5.00096,45578,41193,4385
160.000039, 4.998954,45562,41252,4310
165.000836, 5.000797,45138,40900,4238
170.000118, 4.999282,45356,41115,4241
175.00005, 4.999932,45032,40817,4215
180.000332, 5.000282,46368,42179,4189
181.025662, 1.02533,9222,8434,788

