elapsed, window, total, successful, failed
5.000288, 5.000288, 50316, 35414, 14902
10.000018, 4.99973, 50541, 37019, 13522
15.000121, 5.000103, 48089, 34835, 13254
20.000015, 4.999894, 47737, 34589, 13148
25.000687, 5.000672, 47202, 34503, 12699
30.001696, 5.001009, 47138, 34399, 12739
35.000136, 4.99844, 46370, 33755, 12615
40.000353, 5.000217, 46940, 34026, 12914
45.000763, 5.00041, 47870, 34608, 13262
50.001143, 5.00038, 46338, 33673, 12665
55.001734, 5.000591, 45480, 32957, 12523
60.000085, 4.998351, 46197, 33479, 12718
65.000312, 5.000227, 46325, 33659, 12666
70.000228, 4.999916, 45139, 32759, 12380
75.000485, 5.000257, 44494, 32514, 11980
80.000072, 4.999587, 43442, 31491, 11951
85.000955, 5.000883, 43244, 31274, 11970
90.000776, 4.999821, 43729, 32114, 11615
95.000354, 4.999578, 45091, 33048, 12043
100.000038, 4.999684, 43096, 31213, 11883
105.000038, 5.0, 42934, 31071, 11863
110.000147, 5.000109, 43447, 31473, 11974
115.000239, 5.000092, 42568, 31044, 11524
120.000164, 4.999925, 43762, 31794, 11968
125.000093, 4.999929, 42130, 30506, 11624
130.000552, 5.000459, 42296, 30613, 11683
135.001735, 5.001183, 42411, 30699, 11712
140.00001, 4.998275, 42649, 31039, 11610
145.000526, 5.000516, 41580, 30099, 11481
150.000038, 4.999512, 42422, 30860, 11562
155.000074, 5.000036, 40804, 29747, 11057
160.000039, 4.999965, 41259, 30094, 11165
165.000007, 4.999968, 41952, 30531, 11421
170.000851, 5.000844, 40887, 29590, 11297
175.00008, 4.999229, 41011, 29786, 11225
180.000718, 5.000638, 39221, 28229, 10992
181.023902, 1.023184, 7576, 5498, 2078
