elapsed, window, total, successful, failed
5.000016, 5.000016, 69603, 66009, 3594
10.000936, 5.00092, 64929, 60525, 4404
15.00026, 4.999324, 66990, 62787, 4203
20.000038, 4.999778, 64623, 60334, 4289
25.001259, 5.001221, 64690, 60376, 4314
30.000591, 4.999332, 64562, 60315, 4247
35.001124, 5.000533, 64226, 59840, 4386
40.000232, 4.999108, 64455, 60169, 4286
45.000449, 5.000217, 64153, 59854, 4299
50.000181, 4.999732, 63029, 58707, 4322
55.000217, 5.000036, 64224, 59941, 4283
60.00002, 4.999803, 63348, 59113, 4235
65.000025, 5.000005, 62383, 58128, 4255
70.000115, 5.00009, 61666, 57457, 4209
75.000013, 4.999898, 60896, 56717, 4179
80.000109, 5.000096, 60754, 56509, 4245
85.000109, 5.0, 60702, 56438, 4264
90.000107, 4.999998, 58804, 54563, 4241
95.000105, 4.999998, 60394, 56261, 4133
100.001131, 5.001026, 59767, 55537, 4230
105.001123, 4.999992, 59729, 55633, 4096
110.000008, 4.998885, 59075, 54938, 4137
115.000044, 5.000036, 58909, 54745, 4164
120.000112, 5.000068, 59694, 55523, 4171
125.001199, 5.001087, 59033, 54958, 4075
130.001199, 5.0, 58742, 54625, 4117
135.000056, 4.998857, 58073, 53890, 4183
140.000665, 5.000609, 58173, 54148, 4025
145.000012, 4.999347, 57980, 53936, 4044
150.000125, 5.000113, 56145, 52089, 4056
155.000201, 5.000076, 57474, 53353, 4121
160.000044, 4.999843, 56135, 52015, 4120
165.000151, 5.000107, 56982, 52891, 4091
170.000017, 4.999866, 56422, 52374, 4048
175.000132, 5.000115, 55496, 51356, 4140
180.001155, 5.001023, 52574, 48500, 4074
181.023294, 1.022139, 1505, 1391, 114
